"cod_articulo";"nom_articulo";"nro_lote";"cantidad";"fec_venc";"categoria";"PSComputerName";"RunspaceId";"PSShowComputerName"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"18050367       ";"0.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"18090350       ";"0.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"19010048       ";"0.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"19040205       ";"0.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"19080145       ";"0.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"20040256       ";"0.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"20060007       ";"0.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"20110076       ";"0.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158090700000";"PVC EXT RB 4 natur NO DOP (SH 70)";"20110158       ";"0.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158200700000";"DOP";"0908/716       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158200800000";"MARK CZ 11";"20110360       ";"360.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158200900000";"VINNOLIT S 4170";"20110160       ";"50.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"158201000000";"PLASTIFICANTE TOTM 51005354";"14100288       ";"3.30";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159001000000";"ROZYLIT               (KG)";"0912/340       ";"1.20";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236300090";"PUR PELLET. 2363 90A";"097/140        ";"18.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236355040";"PUR PELLET 2363-55D-BA40";"0207/053       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236355040";"PUR PELLET 2363-55D-BA40";"20110162       ";"49.67";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236365000";"PUR PELLET. 2363-65D-VIRG";"0003/056       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236365000";"PUR PELLET. 2363-65D-VIRG";"0111/140       ";"65.70";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236365000";"PUR PELLET. 2363-65D-VIRG";"20110163       ";"68.04";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236375000";"PUR PELLET. 2363-75D-VIRG.";"0107/254       ";"44.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236375020";"PUR PELLET. 2363-75D-BA20";"21120157       ";"118.30";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236380020";"PUR PELLET.2363-80AE-BA20";"20110167       ";"254.01";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236380040";"PUR PELLET. 2363-80AE-BA40";"22020016       ";"9.20";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236390020";"PUR PELLET.2363-90AE-BA20";"20110145       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159236390040";"PUR PELLET 90AE-BA40";"20110169       ";"44.17";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159240600000";"TECOFLEX EG 85A B-60";"0812/611       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159250000000";"Pellethane 90AE + 20% BaSO4 + ProPell";"19030006       ";"13.15";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159400200000";"TPE COMPOUND UTV MTRL TO 38395";"16120170       ";"50.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159400300000";"MEDIPRENE 880247 TPE COMPOUND";"19020009       ";"75.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"159400300000";"MEDIPRENE 880247 TPE COMPOUND";"19119902       ";"97.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"160210100088";"SCRAP CRISTAL";"s0420613       ";"10.44";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164050050005";"EXT.CALC.5H(75CM) M.BLANCO CH5";"20110271       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060040004";"EXT.CALC.4H(90CM) M.BLANCO CH4";"20110371       ";"9.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060050003";"EXT.CALC.5H(90CM) M.BLANCO CH3";"20110372       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060050004";"EXT.CALC.5H(90CM) M.BLANCO CH4";"20110373       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060050005";"EXT.CALC.5H(90CM) M.BLANCO CH5";"20110374       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060060003";"EXT.CALC.6H(90CM) M.BLANCO CH3";"17030340       ";"14.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164060060003";"EXT.CALC.6H(90CM) M.BLANCO CH3";"20110375       ";"5.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070004003";"EXT.CALC.4H(110 CM)M.BLANCO CH3";"20110376       ";"33.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070040004";"EXT.CALC. 4H (110 CM) M.BLANCO CH4";"21090179       ";"24.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070040005";"EXT.CALC. 4H (110 CM) M.BLANCO CH5";"20110378       ";"9.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070050003";"EXT.CALC. 5H (110 CM) M.BLANCO CH3";"21090180       ";"23.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070050004";"EXT.CALC. 5H (110 CM) M.BLANCO CH4";"20110380       ";"7.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164070050005";"EXT.CALC. 5H (110 CM) M.BLANCO CH5";"20110381       ";"12.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164090000000";"MANGO P/EXTRACTOR DE CALCULOS";"20110382       ";"55.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164090002200";"CANASTILLA S/MANGO P/EXT.CALC. 4H CH2,2 (90CM)";"20110384       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"164090002500";"CANASTILLA S/MANGO P/EXT.CALC. 4H CH2,5 (90CM)";"20110385       ";"45.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"226002000000";"VALVULA BESPAK BK333308S TRANSP.";"16090030       ";"202.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"226002000000";"VALVULA BESPAK BK333308S TRANSP.";"24030254       ";"699.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245010000000";"MINI CLAMPS N140082";"11050087       ";"110.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245010000000";"MINI CLAMPS N140082";"11090137       ";"38.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245012000000";"CLAMPS PP30 (AZUL)";"21120095       ";"92.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245012000000";"CLAMPS PP30 (AZUL)";"21120095       ";"7396.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245012000000";"CLAMPS PP30 (AZUL)";"18110202       ";"440.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245014000000";"Mini clamp (on-off clamp -white- RL6006)";"20110596       ";"1500.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"245015000000";"Clamp RL6004 (open small side clamp)";"20070026       ";"4798.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"247552000000";"CONECTOR LUER HAEMOTRON. 8100210000";"13100389       ";"1000.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"250308000000";"GOTERO DE AIRE AB12";"15110224       ";"35265.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"250311000000";"Gotero transfusor con entrada de aire (transfusion set drip chamber TFBV)";"20070024       ";"72.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"251022000000";"LLAVE 3 VIAS POLYMED-INDIA";"11100284       ";"22.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"251024200000";"LLAVE DE 1 VIA";"22030060       ";"100.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"251024200000";"LLAVE DE 1 VIA";"22030060       ";"1776.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"251025000000";"LLAVE 3 VIAS KDL (STOPCOCK) - BULK";"21109903       ";"126.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"15030211       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"18090194       ";"46.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"18110180       ";"7.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"19010058       ";"96.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"20030380       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"20110272       ";"26.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"21060014       ";"42.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"21110168       ";"41.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"255000000000";"PIEZA EN ANGULO 22M/15F-15M FEM80V";"22010018       ";"46.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
